Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
11/9/2008,43.1243,7.5309,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
11/9/2008,43.1231,7.4665,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.8558,6.78,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.8816,6.817,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9027,6.8557,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9213,6.899,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9387,6.9428,,,,3.93,,,,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9586,6.9855,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9794,7.0302,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,42.9917,7.0385,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.0248,7.0553,,,,0.00,,,,313.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.0652,7.0794,,,,1.96,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.0987,7.1011,,,,3.93,,,,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.13,7.0893,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.166,7.1225,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.1929,7.1474,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
16/09/2008,43.2291,7.1791,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.869,6.8281,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8592,6.7719,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8443,6.7002,,,,1.96,,,,19.6,,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8334,6.6472,,,,7.86,,,,351.2,,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8295,6.6149,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.816,6.5505,,,,0.00,,,,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8043,6.4864,,,,3.93,,,,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.8052,6.4729,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7886,6.4135,,,,0.00,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7711,6.3518,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7224,6.3477,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7152,6.2861,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7177,6.2346,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7135,6.242,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7124,6.2366,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.6689,6.2099,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.6242,6.1877,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.5771,6.1667,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.5308,6.1469,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.4889,6.1252,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5075,6.062,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5208,6.0127,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5344,5.9581,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5465,5.9037,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5783,5.8943,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.6222,5.9167,,,,1.96,,,,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.6668,5.9359,,,,3.93,,,,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7026,5.9638,,,,3.93,,,,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7909,5.97,,,,0.00,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7692,6.016,,,,0.00,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7445,6.0658,,,,1.96,,,,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7228,6.1109,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7162,6.163,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.733,6.2193,,,,5.89,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7502,6.2723,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.8018,6.2844,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7869,6.3252,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7834,6.3352,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7869,6.3608,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7962,6.3984,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.8002,6.4467,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.9567,6.3819,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.9189,6.4214,,,,7.86,,,,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8812,6.4591,,,,3.93,,,,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8458,6.4975,,,,5.89,,,,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8094,6.5434,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.7707,6.589,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.7301,6.6333,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.6914,6.6768,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.6435,6.7765,,,,0.00,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.5963,6.814,,,,7.86,,,,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.3706,7.0491,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.3308,7.0804,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.7634,5.9933,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.7725,5.9231,,,,0.00,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.781,5.8522,,,,1.96,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.0688,5.6485,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.059,5.5825,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.048,5.5169,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.0366,5.4497,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.8503,5.0289,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.8129,4.9912,,,,3.93,,,,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.7914,4.9692,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.787,4.9657,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.765,4.9641,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.7168,4.9599,,,,0.00,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.6713,4.9571,,,,1.96,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.6302,4.9825,,,,1.96,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.5913,5.021,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.551,5.0521,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.5108,5.0858,,,,0.00,,,,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8956,5.7201,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8864,5.7795,,,,1.96,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8828,5.8034,,,,0.00,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9181,5.8333,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9479,5.8634,,,,5.89,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.953,5.8608,,,,0.00,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9344,5.8998,,,,9.82,,,,330.1,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9151,5.9431,,,,1.96,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8977,5.9898,,,,3.93,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,374,
5/9/2013,-33.9137,18.3237,,,103.80,6.70,,,993.20,51.5,2.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
6/9/2013,-34.4994,16.8796,,,0.80,1.00,,,6.50,25.7,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
7/9/2013,-34.4998,13.7682,,,0.70,0.90,,,8.50,40.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
8/9/2013,-34.4998,12.6294,,,2.40,0.00,,,12.10,0,2.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
9/9/2013,-34.4999,8.1273,,,1.30,0.60,,,48.20,52.4,3.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
10/9/2013,-34.4999,3.3942,,,6.90,4.10,,,48.50,297.1,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
11/9/2013,-34.4999,2.7445,,,0.00,1.40,,,0.00,24,3.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
12/9/2013,-34.646,-0.6988,,,2.90,0.60,,,44.20,192.2,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
13/09/2013,-34.798,-1.4227,,,1.70,1.10,,,56.80,255.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
14/09/2013,-34.946,-2.1313,,,1.20,1.60,,,35.80,270.4,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
15/09/2013,-35.0553,-2.6553,,,1.20,0.90,,,20.00,120.7,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
16/09/2013,-35.9387,-6.9181,,,0.70,0.00,,,14.10,0,2,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
17/09/2013,-36.1007,-7.7032,,,0.70,0.00,,,14.20,0,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
18/09/2013,-36.2609,-8.4854,,,2.00,1.50,,,28.50,473.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
19/09/2013,-37.4225,-12.4576,,,0.00,0.50,,,0.00,133.3,3,Peter Ryan,Tristan to Gough,,"50 m transect, compensating for missed items"
20/09/2013,-38.2008,-11.7613,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Tristan to Gough,,"50 m transect, compensating for missed items"
21/09/2013,-37.044,-12.2405,,,0.80,0.00,,,7.50,0,3.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
22/09/2013,-36.7066,-8.4641,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
23/09/2013,-36.6444,-7.7523,,,0.00,0.00,,,0.00,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
24/09/2013,-36.5823,-7.0399,,,1.90,1.00,,,56.40,89.7,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
25/09/2013,-36.5235,-6.3653,,,2.10,0.00,,,38.40,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
26/09/2013,-36.4513,-5.5388,,,0.00,0.00,,,0.00,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
27/09/2013,-36.1431,-2.0179,,,2.30,0.00,,,41.70,0,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
28/09/2013,-36.0876,-1.3876,,,0.90,1.50,,,21.20,170.4,3.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
29/09/2013,-36.0315,-0.7483,,,1.80,0.40,,,18.10,191.7,4,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
30/09/2013,-35.9556,-0.0578,,,3.90,1.50,,,67.10,117,4,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
1/10/2013,-35.8796,0.6236,,,1.60,0.60,,,21.80,8.9,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
2/10/2013,-35.2849,5.9134,,,5.10,0.00,,,58.10,0,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
3/10/2013,-35.1912,6.7437,,,3.20,1.80,,,23.30,73.9,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
4/10/2013,-35.1145,7.4225,,,4.90,2.70,,,82.30,225.7,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
5/10/2013,-35.0363,8.1136,,,4.60,2.00,,,121.80,355.2,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
6/10/2013,-34.9573,8.7961,,,6.00,4.40,,,87.30,214.8,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
7/10/2013,-34.4273,13.4742,,,0.00,1.30,,,0.00,182.6,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
8/10/2013,-34.3805,14.0599,,,2.60,0.00,,,17.50,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
9/10/2013,-34.3837,14.4911,,,0.00,0.80,,,0.00,28.2,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
10/10/2013,-34.3871,14.9601,,,0.70,4.00,,,22.40,"1,381.60",3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
11/10/2013,-34.3907,15.4412,,,2.60,2.20,,,56.20,193.2,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
12/10/2013,-33.8993,18.2893,,,21.20,3.20,,,134.20,90.2,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
13/10/2013,-34.0001,15.0857,,,0.00,0.30,,,0.00,12.9,5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
14/10/2013,-34.6706,14.1648,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
15/10/2013,-35.1413,13.8047,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
16/10/2013,-37.6615,11.8954,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
17/10/2013,-38.516,11.2285,,,1.30,0.50,,,29.00,30.9,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
18/10/2013,-39.1349,10.747,,,0.00,0.00,,,0.00,0,2,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
19/10/2013,-42.421,8.0943,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
20/10/2013,-42.9111,7.924,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
21/10/2013,-44.7687,6.9207,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
22/10/2013,-45.2704,6.4296,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
23/10/2013,-45.7947,5.9112,,,0.00,0.00,,,0.00,0,3.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
24/10/2013,-46.0923,5.6149,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
25/10/2013,-47.8445,3.8884,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
26/10/2013,-48.2773,3.4266,,,0.00,0.00,,,0.00,0,5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
27/10/2013,-48.6277,3.0318,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
28/10/2013,-50.1534,1.3989,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
29/10/2013,-50.677,0.8333,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
30/10/2013,-51.1095,0.3423,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
31/10/2013,-51.3656,0.0216,,,0.00,0.00,,,0.00,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
1/11/2013,-54.0649,0.0003,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
2/11/2013,-54.8832,0.0032,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
3/11/2013,-57.7333,0.0024,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
4/11/2013,-58.7641,0.0015,,,0.00,0.00,,,0.00,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
5/11/2013,-59.4802,0.0118,,,0.00,0.20,,,0.00,114,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
6/11/2013,-62.0155,0.005,,,0.00,0.00,,,0.00,0,3.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
7/11/2013,-63.101,0.0002,,,0.00,0.00,,,0.00,0,3,Peter Ryan,Cape Town to Antarctic,64,"50 m transect, compensating for missed items"
27/05/2013,5.6347,83.1362,1817.53,0.00,0.00,,0.02,0.00,0.00,,5,M. Eriksen,Manta 1,,Bay of Bengal 2013
27/05/2013,5.7087,83.7122,1924.17,641.39,0.00,,0.02,1.99,0.00,,5,M. Eriksen,Manta 3,,Bay of Bengal 2013
28/05/2013,5.8953,85.0038,0.00,656.04,0.00,,0.00,11.46,0.00,,4,M. Eriksen,Manta 5,,Bay of Bengal 2013
28/05/2013,5.9693,85.7022,604.01,1510.01,0.00,,0.03,1.27,0.00,,4,M. Eriksen,Manta 7,,Bay of Bengal 2013
29/05/2013,6.1637,86.9385,240.10,240.10,0.00,,0.02,0.24,0.00,,4,M. Eriksen,Manta 9,,Bay of Bengal 2013
29/05/2013,6.2427,87.6247,436.84,218.42,0.00,,0.02,1.42,0.00,,4,M. Eriksen,Manta 11,,Bay of Bengal 2013
30/05/2013,6.4225,88.7502,289.07,578.15,0.00,,0.03,0.09,0.00,,4,M. Eriksen,Manta 13,,Bay of Bengal 2013
30/05/2013,6.4692,89.3732,555.25,277.63,0.00,,0.03,8.61,0.00,,4,M. Eriksen,Manta 15,,Bay of Bengal 2013
31/05/2013,6.6318,90.5578,871.95,290.65,0.00,,0.03,0.29,0.00,,3,M. Eriksen,Manta 17,,Bay of Bengal 2013
31/05/2013,6.5213,91.1412,599.53,3597.19,0.00,,0.02,11.77,0.00,,3,M. Eriksen,Manta 19,,Bay of Bengal 2013
1/6/2013,6.4847,92.2643,16339.26,13530.95,510.60,,1.89,25.27,23.56,,2,M. Eriksen,Manta 21,,Bay of Bengal 2013
1/6/2013,6.4857,92.897,7064.18,6843.42,441.51,,1.13,22.85,25.23,,3,M. Eriksen,Manta 23,,Bay of Bengal 2013
2/6/2013,6.5455,93.681,5112.19,340.81,0.00,,0.51,0.07,0.00,,2,M. Eriksen,Manta 25,,Bay of Bengal 2013
2/6/2013,6.6995,94.1268,773.41,1031.21,0.00,,0.03,0.26,0.00,,2,M. Eriksen,Manta 27,,Bay of Bengal 2013
3/6/2013,6.854,94.8588,13494.21,1840.12,0.00,,5.28,3.62,0.00,,3,M. Eriksen,Manta 29,,Bay of Bengal 2013
3/6/2013,6.9277,95.3367,1628.84,814.42,0.00,,0.08,4.19,0.00,,5,M. Eriksen,Manta 31,,Bay of Bengal 2013
4/6/2013,7.0105,96.298,1044.91,1253.89,0.00,,0.25,2.47,0.00,,4,M. Eriksen,Manta33,,Bay of Bengal 2013
4/6/2013,7.2808,96.8997,750.68,2815.04,0.00,,0.02,3.28,0.00,,5,M. Eriksen,Manta 35,18,Bay of Bengal 2013
5/24/2012,2.3037,101.8536,,,2146.00,112.90,,,4099.50,"11,963.90",2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/24/2012,2.4215,101.694,,,4390.50,203.90,,,7939.60,"24,196.40",3,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/24/2012,2.6484,101.3775,,,2324.30,118.40,,,4508.30,"12,865.30",1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/24/2012,2.8568,100.9803,,,1200.70,102.40,,,3408.30,"17,364.30",1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/24/2012,3.1583,100.6398,,,236.30,20.50,,,637.60,"3,667.00",1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/24/2012,3.4716,100.2591,,,93.30,7.90,,,265.40,647.8,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,5.5069,97.476,,,108.10,17.10,,,480.20,"5,224.80",2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,5.6427,97.027,,,110.40,15.80,,,453.70,"4,852.40",4.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,5.7739,96.5858,,,135.40,10.20,,,416.20,"2,440.10",8,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,5.9026,96.1541,,,78.40,6.20,,,248.00,729.6,7,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,6.0339,95.713,,,2.30,0.50,,,8.40,708.9,6.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
5/25/2012,6.1668,95.2768,,,4.90,1.60,,,38.60,284.3,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/26/2012,6.9782,92.5532,,,4.10,4.90,,,29.00,647.5,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/26/2012,7.1325,92.0312,,,12.60,8.70,,,55.70,"2,273.90",7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/26/2012,7.2746,91.5464,,,8.40,3.60,,,17.50,625.4,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/26/2012,7.4112,91.072,,,3.50,3.30,,,14.60,"1,645.30",7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/28/2012,8.7437,89.2574,,,2.00,0.00,,,15.70,0,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/28/2012,9.1083,89.1532,,,11.90,5.70,,,38.50,"1,724.80",5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/28/2012,9.4996,89.042,,,5.90,2.00,,,12.60,78.8,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
